timestamp	approach	exp_done	exp_total	best_val_bpb	mean_val_bpb	mean_tok_per_sec	surprise_last	epist_last	fallback_count	note
2026-03-12T12:38:44	random	20	20	1.033551	1.054828			0	complete
2026-03-12T14:27:11	bayesian	20	20	1.033778	1.051689		0.0003	0.034	0	complete, model fully converged
2026-03-12T14:57:00	autoresearch	5	20	1.037478				0	LLM working, no fallbacks
2026-03-12T15:37:00	autoresearch	11	20	1.033266	1.045270			0	LLM working, 10/11 llm_flat, heavily DEPTH=8 focused
